kanji,pc1_loading,pc2_loading
婁,-0.0032413482675466656,-0.0023442894187502986
御,0.011899827318521478,0.005069380651271015
浜,-0.0064703495960064025,-0.004781983480621789
宝,0.009261683860861911,-0.012383855477040344
八,-0.0029954256760642557,0.005657734083017674
幡,0.006961568959508475,0.007309633874888004
藤,0.00032362694685949596,0.001344968543878919
方,0.007397502325621003,0.013453266312435347
阿,-0.0008876189155774724,-0.00492340736368406
漕,0.0011117758312472127,0.009384191273483377
興,0.00018257810481440854,-0.004586197059869934
相,0.012297132502225812,0.031297788158388344
生,-0.009859792850956511,-0.004356172413785248
青,0.0030930514100431447,0.016837081947353328
葉,0.008568661966648137,0.024582515458468727
一,-0.010862240757770748,-0.046379615873729796
丁,-0.02548550425578225,-0.03658391928129674
目,-0.024882455624413494,-0.03561556647548519
二,-0.025850403064034338,-0.03253888348644196
愛,0.02531721452771485,-0.012610604970123455
宕,0.0079765517483654,0.02297511313583023
安,-0.002514790009202872,-0.007823167268502192
濃,-0.0021581576378334505,-0.004317917734559757
部,0.0055038418688879475,0.006217476133463665
荒,0.026665892847244077,0.025696014986920507
内,0.011898288127189315,0.038415614239599986
粟,-0.003937707069118347,0.0001741638483418552
加,0.004245475979101271,0.00802897868217581
太,-0.0006344010823819912,0.01044688506899837
田,0.03029299704125515,0.02720467730977952
塚,0.008714451017321866,0.0014010775267310586
西,0.011784588557590443,-0.027185516975981174
草,0.0018460890161321882,-0.0025812993364607447
神,0.0009828763990277652,-0.0020747905794419918
光,-0.007652433519115635,-0.009948879637712729
寺,0.005362395665911787,0.004275747506738466
今,-0.003939983982826173,-0.005217874286432396
徳,-0.0013977212336053657,-0.0006177913433517599
清,0.0015697416282805608,-0.006173606708203804
水,-0.00397427538611083,0.0024533005864856216
浄,0.015438003557573158,0.017517304114558485
土,-0.004858772830598356,-0.0013076190417890305
根,0.006920205169901014,0.004919663284838947
端,0.040056970743231245,0.02215175675827013
上,0.007947564431653705,0.02715891093730416
連,-0.0027374632708667725,-0.01802307882447016
観,-0.003274352093074114,-0.0019278732670850486
音,-0.0048542118475324286,-0.006341398196276895
戸,0.002663987071964006,0.007837824617771225
島,-0.004197701965100833,0.0016523575055934954
中,-0.003592843198514127,-0.009707608907838259
口,0.00047530664940924545,-0.0003646945072629806
前,0.012691447948014927,0.018979907596829156
妙,0.00026110061684745924,0.00046293937023157515
法,0.015516957353652768,0.007934391599134246
五,-0.012803381043716384,-0.018172782904303478
井,0.005058203116456061,0.002457464226642397
石,0.015345865673126988,0.03419858106318795
橋,0.010498873550269093,-0.008764598292678004
関,-0.0030789753221565487,0.0023685305305003977
仰,-0.0031272628832982635,-0.002786242679690965
小,0.001917195285793985,0.010584305321689781
片,0.0065930850286335,0.014546907496869042
庄,-0.009236725204086756,-0.003520345412209256
村,0.00027118948210771114,0.01400410384151932
新,8.53515960277031e-05,-0.003928956008942236
沢,0.01432812032026131,0.022020489101788488
其,-0.004360703673482303,-0.0017048837561343937
倉,-0.002417415560850542,0.0032958379740679064
高,-0.00843039907510656,-0.00546956192005261
尻,-0.002840832667948611,0.0011414662537306166
虹,-0.004783587997988682,-0.0061928287882795805
丘,-0.014849334407039878,-0.018894739300069907
波,-0.000592497451395405,0.009830658192841157
瀬,-0.005013574326105995,-0.00840603737733796
置,-0.0027599252835435605,0.00011538755868205189
色,0.05359072552974341,-0.037486319038869974
身,-0.0038117023609376636,-0.00015849987591091673
古,0.05684501366871251,-0.029758322175859542
豊,0.04786829363798697,-0.041095157013175614
平,0.01720837270221787,0.030529162290635372
稲,0.03015619067764722,-0.018930811430708735
岩,0.004238005638231122,0.00503451366553017
産,-0.00407436873541577,-0.0015754859059601497
品,-0.006042328136055805,-0.004118146869724731
江,-0.002537805167479387,-0.007920046778156066
里,-0.006035415642961576,0.00016010317909088967
